League,Team,Player,Country,Appearances,URL
Major League Soccer,2019 Real Salt Lake season,Albert Rusnák (DP),Slovakia,0,"https://en.wikipedia.org/wiki/Albert_Rusn%C3%A1k_(footballer,_born_1994)"
Major League Soccer,2019 Real Salt Lake season,Justen Glad,United_States,0,https://en.wikipedia.org/wiki/Justen_Glad
Major League Soccer,2019 Real Salt Lake season,Erik Holt (HGP),United_States,0,https://en.wikipedia.org/wiki/Erik_Holt
Major League Soccer,2019 Real Salt Lake season,Kelyn Rowe,United_States,0,https://en.wikipedia.org/wiki/Kelyn_Rowe
Major League Soccer,2019 Real Salt Lake season,Tate Schmitt (HGP),United_States,0,https://en.wikipedia.org/wiki/Tate_Schmitt
Major League Soccer,2019 Real Salt Lake season,Luke Mulholland,England,0,https://en.wikipedia.org/wiki/Luke_Mulholland
Major League Soccer,2019 Real Salt Lake season,Julian Vazquez (HGP),United_States,0,https://en.wikipedia.org/wiki/Julian_Vazquez
Major League Soccer,2019 Real Salt Lake season,Kyle Beckerman (Captain),United_States,58,https://en.wikipedia.org/wiki/Kyle_Beckerman
Major League Soccer,2019 Real Salt Lake season,Luis Arriaga (HGP),United_States,0,https://en.wikipedia.org/wiki/Luis_Arriaga
Major League Soccer,2019 Real Salt Lake season,Corey Baird (HGP),United_States,4,https://en.wikipedia.org/wiki/Corey_Baird
Major League Soccer,2019 Real Salt Lake season,Sebastian Saucedo,Mexico,0,https://en.wikipedia.org/wiki/Sebastian_Saucedo
Major League Soccer,2019 Real Salt Lake season,David Ochoa (HGP),United_States,0,https://en.wikipedia.org/wiki/David_Ochoa_(soccer)
Major League Soccer,2019 Real Salt Lake season,Aaron Herrera (HGP),United_States,0,https://en.wikipedia.org/wiki/Aaron_Herrera_(soccer)
Major League Soccer,2019 Real Salt Lake season,Nick Rimando,United_States,0,https://en.wikipedia.org/wiki/Nick_Rimando
Major League Soccer,2019 Real Salt Lake season,Douglas Martínez,Honduras,0,https://en.wikipedia.org/wiki/Douglas_Mart%C3%ADnez
Major League Soccer,2019 Real Salt Lake season,Marcelo Silva,Uruguay,0,https://en.wikipedia.org/wiki/Marcelo_Andr%C3%A9s_Silva_Fern%C3%A1ndez
Major League Soccer,2019 Real Salt Lake season,Andrew Putna,United_States,0,https://en.wikipedia.org/wiki/Andrew_Putna
Major League Soccer,2019 Real Salt Lake season,Justin Portillo,United_States,0,https://en.wikipedia.org/wiki/Justin_Portillo
Major League Soccer,2019 Real Salt Lake season,Everton Luiz,Brazil,0,https://en.wikipedia.org/wiki/Everton_Luiz
Major League Soccer,2019 Real Salt Lake season,Jordan Allen,United_States,0,https://en.wikipedia.org/wiki/Jordan_Allen
Major League Soccer,2019 Real Salt Lake season,Sam Johnson (DP),Liberia,16,"https://en.wikipedia.org/wiki/Sam_Johnson_(footballer,_born_1993)"
Major League Soccer,2019 Real Salt Lake season,Nedum Onuoha,England,0,https://en.wikipedia.org/wiki/Nedum_Onuoha
Major League Soccer,2019 San Jose Earthquakes season,Matt Bersano,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Matt_Bersano
Major League Soccer,2019 San Jose Earthquakes season,Cristian Espinoza (on loan from Villarreal),Argentine_Football_Association,0,https://en.wikipedia.org/wiki/Cristian_Espinoza
Major League Soccer,2019 San Jose Earthquakes season,Jackson Yueill (GA),United_States_Soccer_Federation,9,https://en.wikipedia.org/wiki/Jackson_Yueill
Major League Soccer,2019 San Jose Earthquakes season,Jimmy Ockford,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Jimmy_Ockford
Major League Soccer,2019 San Jose Earthquakes season,Shea Salinas,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Shea_Salinas
Major League Soccer,2019 San Jose Earthquakes season,Danny Hoesen,Royal_Dutch_Football_Association,0,https://en.wikipedia.org/wiki/Danny_Hoesen
Major League Soccer,2019 San Jose Earthquakes season,François Affolter,Swiss_Football_Association,0,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Affolter
Major League Soccer,2019 San Jose Earthquakes season,Daniel Vega,Argentine_Football_Association,0,https://en.wikipedia.org/wiki/Mario_Daniel_Vega
Major League Soccer,2019 San Jose Earthquakes season,Vako Qazaishvili (DP),Georgian_Football_Federation,Total,https://en.wikipedia.org/wiki/Valeri_Qazaishvili
Major League Soccer,2019 San Jose Earthquakes season,JT Marcinkowski (HG),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/JT_Marcinkowski
Major League Soccer,2019 San Jose Earthquakes season,Siad Haji (GA),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Siad_Haji
Major League Soccer,2019 San Jose Earthquakes season,Marcos López,Peruvian_Football_Federation,0,https://en.wikipedia.org/wiki/Marcos_L%C3%B3pez
Major League Soccer,2019 San Jose Earthquakes season,Tommy Thompson (HG),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Tommy_Thompson_(soccer)
Major League Soccer,2019 San Jose Earthquakes season,Eric Calvillo,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Eric_Calvillo
Major League Soccer,2019 San Jose Earthquakes season,Nick Lima (HG),United_States_Soccer_Federation,9,https://en.wikipedia.org/wiki/Nick_Lima
Major League Soccer,2019 San Jose Earthquakes season,Chris Wondolowski (DP),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Chris_Wondolowski
Major League Soccer,2019 San Jose Earthquakes season,Florian Jungwirth,German_Football_Association,0,https://en.wikipedia.org/wiki/Florian_Jungwirth
Major League Soccer,2019 San Jose Earthquakes season,Carlos Fierro,Mexican_Football_Federation,0,https://en.wikipedia.org/wiki/Carlos_Fierro
Major League Soccer,2019 San Jose Earthquakes season,Aníbal Godoy,Panamanian_Football_Federation,97,https://en.wikipedia.org/wiki/An%C3%ADbal_Godoy
Major League Soccer,2019 San Jose Earthquakes season,Andrew Tarbell (GA),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Andrew_Tarbell
Major League Soccer,2019 San Jose Earthquakes season,Jacob Akanyirige (HG),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Jacob_Akanyirige
Major League Soccer,2019 San Jose Earthquakes season,Gilbert Fuentes (HG),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Gilbert_Fuentes
Major League Soccer,2019 San Jose Earthquakes season,Judson (on loan from Tombense),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Judson_Silva_Tavares
Major League Soccer,2019 San Jose Earthquakes season,Paul Marie,French_Football_Federation,0,https://en.wikipedia.org/wiki/Paul_Marie
Major League Soccer,2019 San Jose Earthquakes season,Cade Cowell (HG),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Cade_Cowell
Major League Soccer,2019 San Jose Earthquakes season,Kevin Partida,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Kevin_Partida
Major League Soccer,2019 San Jose Earthquakes season,Guram Kashia,Georgian_Football_Federation,0,https://en.wikipedia.org/wiki/Guram_Kashia
Major League Soccer,2019 San Jose Earthquakes season,Luis Felipe,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Luis_Felipe_Fernandes
Major League Soccer,2019 San Jose Earthquakes season,Harold Cummings,Panamanian_Football_Federation,52,https://en.wikipedia.org/wiki/Harold_Cummings
Major League Soccer,2019 San Jose Earthquakes season,Magnus Eriksson,Swedish_Football_Association,1,"https://en.wikipedia.org/wiki/Magnus_Eriksson_(footballer,_born_1990)"
Major League Soccer,2019 Seattle Sounders FC season,Víctor Rodríguez,Royal_Spanish_Football_Federation,0,https://en.wikipedia.org/wiki/V%C3%ADctor_Rodr%C3%ADguez_(Spanish_footballer)
Major League Soccer,2019 Seattle Sounders FC season,Nouhou Tolo,Cameroonian_Football_Federation,0,https://en.wikipedia.org/wiki/Nouhou_Tolo
Major League Soccer,2019 Seattle Sounders FC season,Trey Muse (HGP),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Trey_Muse
Major League Soccer,2019 Seattle Sounders FC season,Saad Abdul-Salaam,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Saad_Abdul-Salaam
Major League Soccer,2019 Seattle Sounders FC season,Brad Smith (on loan from A.F.C. Bournemouth[10]),Football_Australia,22,"https://en.wikipedia.org/wiki/Brad_Smith_(footballer,_born_1994)"
Major League Soccer,2019 Seattle Sounders FC season,Gustav Svensson,Swedish_Football_Association,30,https://en.wikipedia.org/wiki/Gustav_Svensson
Major League Soccer,2019 Seattle Sounders FC season,Cristian Roldan,United_States_Soccer_Federation,19,https://en.wikipedia.org/wiki/Cristian_Roldan
Major League Soccer,2019 Seattle Sounders FC season,Emanuel Cecchini (on loan from Málaga CF),Argentine_Football_Association,0,https://en.wikipedia.org/wiki/Emanuel_Cecchini
Major League Soccer,2019 Seattle Sounders FC season,Alex Roldan,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Alex_Roldan
Major League Soccer,2019 Seattle Sounders FC season,Kelvin Leerdam,Royal_Dutch_Football_Association,0,https://en.wikipedia.org/wiki/Kelvin_Leerdam
Major League Soccer,2019 Seattle Sounders FC season,Jordy Delem,Ligue_de_football_de_la_Martinique,0,https://en.wikipedia.org/wiki/Jordy_Delem
Major League Soccer,2019 Seattle Sounders FC season,Will Bruin,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Will_Bruin
Major League Soccer,2019 Seattle Sounders FC season,Raúl Ruidíaz (DP),Peruvian_Football_Federation,46,https://en.wikipedia.org/wiki/Ra%C3%BAl_Ruid%C3%ADaz
Major League Soccer,2019 Seattle Sounders FC season,Harry Shipp,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Harry_Shipp
Major League Soccer,2019 Seattle Sounders FC season,Kim Kee-hee,Korea_Football_Association,0,https://en.wikipedia.org/wiki/Kim_Kee-hee
Major League Soccer,2019 Seattle Sounders FC season,Nicolás Lodeiro (DP),Uruguayan_Football_Association,60,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Lodeiro
Major League Soccer,2019 Seattle Sounders FC season,Luis Silva,Mexican_Football_Federation,0,https://en.wikipedia.org/wiki/Luis_Silva_(Mexican_footballer)
Major League Soccer,2019 Seattle Sounders FC season,Xavier Arreaga (DP),Ecuadorian_Football_Federation,0,https://en.wikipedia.org/wiki/Xavier_Arreaga
Major League Soccer,2019 Seattle Sounders FC season,Jordan Morris (HGP),United_States_Soccer_Federation,39,https://en.wikipedia.org/wiki/Jordan_Morris_(soccer)
Major League Soccer,2019 Seattle Sounders FC season,Bryan Meredith,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Bryan_Meredith
Major League Soccer,2019 Seattle Sounders FC season,Handwalla Bwana (HGP),Football_Kenya_Federation,0,https://en.wikipedia.org/wiki/Handwalla_Bwana
Major League Soccer,2019 Seattle Sounders FC season,Danny Leyva (HGP),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Danny_Leyva
Major League Soccer,2019 Seattle Sounders FC season,Alfonso Ocampo-Chavez (HGP),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Alfonso_Ocampo-Chavez
Major League Soccer,2019 Seattle Sounders FC season,Justin Dhillon,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Justin_Dhillon
Major League Soccer,2019 Seattle Sounders FC season,Stefan Frei,Swiss_Football_Association,0,https://en.wikipedia.org/wiki/Stefan_Frei
Major League Soccer,2019 Seattle Sounders FC season,Román Torres,Panamanian_Football_Federation,119,https://en.wikipedia.org/wiki/Rom%C3%A1n_Torres
Major League Soccer,2019 Seattle Sounders FC season,Joevin Jones,Trinidad_and_Tobago_Football_Association,0,https://en.wikipedia.org/wiki/Joevin_Jones
Major League Soccer,2019 Seattle Sounders FC season,Jonathan Campbell,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Jonathan_Campbell_(soccer)
Major League Soccer,2019 Sporting Kansas City season,Botond Baráth,Hungarian_Football_Federation,0,https://en.wikipedia.org/wiki/Botond_Bar%C3%A1th
Major League Soccer,2019 Sporting Kansas City season,Gerso Fernandes,Football_Federation_of_Guinea-Bissau,0,https://en.wikipedia.org/wiki/Gerso_Fernandes
Major League Soccer,2019 Sporting Kansas City season,Adrián Zendejas,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Adrian_Zendejas
Major League Soccer,2019 Sporting Kansas City season,Yohan Croizet (DP),French_Football_Federation,0,https://en.wikipedia.org/wiki/Yohan_Croizet
Major League Soccer,2019 Sporting Kansas City season,Ilie Sánchez,Royal_Spanish_Football_Federation,0,https://en.wikipedia.org/wiki/Ilie_S%C3%A1nchez
Major League Soccer,2019 Sporting Kansas City season,Andreu Fontas,Royal_Spanish_Football_Federation,0,https://en.wikipedia.org/wiki/Andreu_Fontas
Major League Soccer,2019 Sporting Kansas City season,Johnny Russell,Scottish_Football_Association,14,https://en.wikipedia.org/wiki/Johnny_Russell_(footballer)
Major League Soccer,2019 Sporting Kansas City season,Seth Sinovic,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Seth_Sinovic
Major League Soccer,2019 Sporting Kansas City season,Graham Smith,United_States_Soccer_Federation,0,"https://en.wikipedia.org/wiki/Graham_Smith_(soccer,_born_1995)"
Major League Soccer,2019 Sporting Kansas City season,Gianluca Busio (HGP),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Gianluca_Busio
Major League Soccer,2019 Sporting Kansas City season,Matt Besler (Captain),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Matt_Besler
Major League Soccer,2019 Sporting Kansas City season,Graham Zusi,United_States_Soccer_Federation,55,https://en.wikipedia.org/wiki/Graham_Zusi
Major League Soccer,2019 Sporting Kansas City season,Nicolas Hasler,Liechtenstein_Football_Association,73,https://en.wikipedia.org/wiki/Nicolas_Hasler
Major League Soccer,2019 Sporting Kansas City season,Krisztián Németh,Hungarian_Football_Federation,Total,https://en.wikipedia.org/wiki/Kriszti%C3%A1n_N%C3%A9meth
Major League Soccer,2019 Sporting Kansas City season,Eric Dick,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Eric_Dick
Major League Soccer,2019 Sporting Kansas City season,Roger Espinoza (DP),National_Autonomous_Federation_of_Football_of_Honduras,52,https://en.wikipedia.org/wiki/Roger_Espinoza
Major League Soccer,2019 Sporting Kansas City season,Tyler Freeman (HGP),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Tyler_Freeman
Major League Soccer,2019 Sporting Kansas City season,Dániel Sallói (HGP),Hungarian_Football_Federation,0,https://en.wikipedia.org/wiki/D%C3%A1niel_Sall%C3%B3i
Major League Soccer,2019 Sporting Kansas City season,Erik Hurtado,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Erik_Hurtado
Major League Soccer,2019 Sporting Kansas City season,Cameron Duke (HGP),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Cameron_Duke
Major League Soccer,2019 Sporting Kansas City season,Jaylin Lindsey (HGP),United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Jaylin_Lindsey
Major League Soccer,2019 Sporting Kansas City season,Rodney Wallace,Costa_Rican_Football_Federation,29,https://en.wikipedia.org/wiki/Rodney_Wallace_(footballer)
Major League Soccer,2019 Sporting Kansas City season,Camden Riley,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Camden_Riley
Major League Soccer,2019 Sporting Kansas City season,Wan Kuzain,Football_Association_of_Malaysia,0,https://en.wikipedia.org/wiki/Wan_Kuzain
Major League Soccer,2019 Sporting Kansas City season,Luís Martins,Portuguese_Football_Federation,0,"https://en.wikipedia.org/wiki/Lu%C3%ADs_Martins_(footballer,_born_June_1992)"
Major League Soccer,2019 Sporting Kansas City season,Tim Melia,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Tim_Melia
Major League Soccer,2019 Sporting Kansas City season,Felipe Hernandez,Colombian_Football_Federation,0,https://en.wikipedia.org/wiki/Felipe_Hernandez_(soccer)
Major League Soccer,2019 Sporting Kansas City season,Jimmy Medranda,Colombian_Football_Federation,0,https://en.wikipedia.org/wiki/Jimmy_Medranda
Major League Soccer,2019 Sporting Kansas City season,Gedion Zelalem,United_States_Soccer_Federation,0,https://en.wikipedia.org/wiki/Gedion_Zelalem
Major League Soccer,2019 Sporting Kansas City season,Felipe Gutiérrez (DP),Football_Federation_of_Chile,0,https://en.wikipedia.org/wiki/Felipe_Guti%C3%A9rrez
Major League Soccer,2019 Sporting Kansas City season,Benny Feilhaber,United_States_Soccer_Federation,44,https://en.wikipedia.org/wiki/Benny_Feilhaber
Major League Soccer,2019 Toronto FC season,Quentin Westberg,United_States,0,https://en.wikipedia.org/wiki/Quentin_Westberg
Major League Soccer,2019 Toronto FC season,Richie Laryea,Canada,6,https://en.wikipedia.org/wiki/Richie_Laryea
Major League Soccer,2019 Toronto FC season,Laurent Ciman,Belgium,20,https://en.wikipedia.org/wiki/Laurent_Ciman
Major League Soccer,2019 Toronto FC season,Caleb Patterson-Sewell,United_States,0,https://en.wikipedia.org/wiki/Caleb_Patterson-Sewell
Major League Soccer,2019 Toronto FC season,Justin Morrow,United_States,4,https://en.wikipedia.org/wiki/Justin_Morrow
Major League Soccer,2019 Toronto FC season,Eriq Zavaleta,United_States,0,https://en.wikipedia.org/wiki/Eriq_Zavaleta
Major League Soccer,2019 Toronto FC season,Alex Bono,United_States,0,https://en.wikipedia.org/wiki/Alex_Bono
Major League Soccer,2019 Toronto FC season,Drew Moor,United_States,5,https://en.wikipedia.org/wiki/Drew_Moor
Major League Soccer,2019 Toronto FC season,Chris Mavinga,Democratic_Republic_of_the_Congo,0,https://en.wikipedia.org/wiki/Chris_Mavinga
Major League Soccer,2019 Toronto FC season,Ashtone Morgan,Canada,18,https://en.wikipedia.org/wiki/Ashtone_Morgan
Major League Soccer,2019 Toronto FC season,Julian Dunn,Canada,0,https://en.wikipedia.org/wiki/Julian_Dunn
Major League Soccer,2019 Toronto FC season,Jay Chapman,Canada,3,https://en.wikipedia.org/wiki/Jay_Chapman_(soccer)
Major League Soccer,2019 Toronto FC season,Nicolas Benezet,France,0,https://en.wikipedia.org/wiki/Nicolas_Benezet
Major League Soccer,2019 Toronto FC season,Auro Jr.,Brazil,0,https://en.wikipedia.org/wiki/Auro_Jr.
Major League Soccer,2019 Toronto FC season,Marky Delgado,United_States,6,https://en.wikipedia.org/wiki/Marky_Delgado
Major League Soccer,2019 Toronto FC season,Nick DeLeon,United_States,0,https://en.wikipedia.org/wiki/Nick_DeLeon
Major League Soccer,2019 Toronto FC season,Alejandro Pozuelo,Spain,0,https://en.wikipedia.org/wiki/Alejandro_Pozuelo
Major League Soccer,2019 Toronto FC season,Erickson Gallardo,Venezuela,0,https://en.wikipedia.org/wiki/Erickson_Gallardo
Major League Soccer,2019 Toronto FC season,Liam Fraser,Canada,4,https://en.wikipedia.org/wiki/Liam_Fraser
Major League Soccer,2019 Toronto FC season,Tsubasa Endoh,Japan,0,https://en.wikipedia.org/wiki/Tsubasa_Endoh
Major League Soccer,2019 Toronto FC season,Omar Gonzalez,United_States,0,https://en.wikipedia.org/wiki/Omar_Gonzalez
Major League Soccer,2019 Toronto FC season,Jonathan Osorio,Canada,34,https://en.wikipedia.org/wiki/Jonathan_Osorio
Major League Soccer,2019 Toronto FC season,Noble Okello,Canada,2,https://en.wikipedia.org/wiki/Noble_Okello
Major League Soccer,2019 Toronto FC season,Griffin Dorsey,United_States,0,https://en.wikipedia.org/wiki/Griffin_Dorsey
Major League Soccer,2019 Toronto FC season,Jacob Shaffelburg,Canada,1,https://en.wikipedia.org/wiki/Jacob_Shaffelburg
Major League Soccer,2019 Toronto FC season,Ayo Akinola,United_States,0,https://en.wikipedia.org/wiki/Ayo_Akinola
Major League Soccer,2019 Toronto FC season,Patrick Mullins,United_States,0,https://en.wikipedia.org/wiki/Patrick_Mullins
Major League Soccer,2019 Toronto FC season,Jozy Altidore,United_States,115,https://en.wikipedia.org/wiki/Jozy_Altidore
Major League Soccer,2019 Toronto FC season,Michael Bradley,United_States,151,https://en.wikipedia.org/wiki/Michael_Bradley_(soccer)
Major League Soccer,2019 Vancouver Whitecaps FC season,Jasser Khmiri,Tunisia,0,https://en.wikipedia.org/wiki/Jasser_Khmiri
Major League Soccer,2019 Vancouver Whitecaps FC season,Sean Melvin,Canada,0,https://en.wikipedia.org/wiki/Sean_Melvin
Major League Soccer,2019 Vancouver Whitecaps FC season,Brendan McDonough (on loan at Charlotte Independence.),United_States,0,https://en.wikipedia.org/wiki/Brendan_McDonough_(soccer)
Major League Soccer,2019 Vancouver Whitecaps FC season,Jake Nerwinski,United_States,0,https://en.wikipedia.org/wiki/Jake_Nerwinski
Major League Soccer,2019 Vancouver Whitecaps FC season,Érik Godoy,Argentina,0,https://en.wikipedia.org/wiki/%C3%89rik_Godoy
Major League Soccer,2019 Vancouver Whitecaps FC season,Zac MacMath,United_States,0,https://en.wikipedia.org/wiki/Zac_MacMath
Major League Soccer,2019 Vancouver Whitecaps FC season,Scott Sutter,Switzerland,2,https://en.wikipedia.org/wiki/Scott_Sutter
Major League Soccer,2019 Vancouver Whitecaps FC season,Georges Mukumbilwa,Canada,0,https://en.wikipedia.org/wiki/Georges_Mukumbilwa
Major League Soccer,2019 Vancouver Whitecaps FC season,Brett Levis,Canada,0,https://en.wikipedia.org/wiki/Brett_Levis
Major League Soccer,2019 Vancouver Whitecaps FC season,Derek Cornelius,Canada,13,https://en.wikipedia.org/wiki/Derek_Cornelius
Major League Soccer,2019 Vancouver Whitecaps FC season,"Victor ""PC"" Giro",Brazil,0,https://en.wikipedia.org/wiki/PC_(footballer)
Major League Soccer,2019 Vancouver Whitecaps FC season,Maxime Crépeau,Canada,0,https://en.wikipedia.org/wiki/Maxime_Cr%C3%A9peau
Major League Soccer,2019 Vancouver Whitecaps FC season,Doneil Henry,Canada,31,https://en.wikipedia.org/wiki/Doneil_Henry
Major League Soccer,2019 Vancouver Whitecaps FC season,Jon Erice,Spain,0,https://en.wikipedia.org/wiki/Jon_Erice
Major League Soccer,2019 Vancouver Whitecaps FC season,David Norman Jr. (on loan at Pacific FC.),Canada,0,https://en.wikipedia.org/wiki/David_Norman_Jr.
Major League Soccer,2019 Vancouver Whitecaps FC season,Lass Bangoura,Guinea,Total,https://en.wikipedia.org/wiki/Lass_Bangoura
Major League Soccer,2019 Vancouver Whitecaps FC season,Hwang In-beom,South_Korea,10,https://en.wikipedia.org/wiki/Hwang_In-beom
Major League Soccer,2019 Vancouver Whitecaps FC season,Simon Colyn,Canada,0,https://en.wikipedia.org/wiki/Simon_Colyn
Major League Soccer,2019 Vancouver Whitecaps FC season,Anthony Blondell (on loan at Huachipato.),Venezuela,0,https://en.wikipedia.org/wiki/Anthony_Blondell
Major League Soccer,2019 Vancouver Whitecaps FC season,Andy Rose,England,0,https://en.wikipedia.org/wiki/Andy_Rose
Major League Soccer,2019 Vancouver Whitecaps FC season,Ali Adnan,Iraq,0,https://en.wikipedia.org/wiki/Ali_Adnan_Kadhim
Major League Soccer,2019 Vancouver Whitecaps FC season,Michael Baldisimo,Canada,0,https://en.wikipedia.org/wiki/Michael_Baldisimo
Major League Soccer,2019 Vancouver Whitecaps FC season,Yordy Reyna,Peru,28,https://en.wikipedia.org/wiki/Yordy_Reyna
Major League Soccer,2019 Vancouver Whitecaps FC season,Michaell Chirinos,Honduras,0,https://en.wikipedia.org/wiki/Michaell_Chirinos
Major League Soccer,2019 Vancouver Whitecaps FC season,Joaquín Ardaiz,Uruguay,0,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Ardaiz
Major League Soccer,2019 Vancouver Whitecaps FC season,Russell Teibert,Canada,27,https://en.wikipedia.org/wiki/Russell_Teibert
Major League Soccer,2019 Vancouver Whitecaps FC season,Theo Bair,Canada,2,https://en.wikipedia.org/wiki/Theo_Bair
Major League Soccer,2019 Vancouver Whitecaps FC season,Fredy Montero,Colombia,Total,https://en.wikipedia.org/wiki/Fredy_Montero
Major League Soccer,2019 Vancouver Whitecaps FC season,Tosaint Ricketts,Canada,61,https://en.wikipedia.org/wiki/Tosaint_Ricketts
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Zhang Wei,Chinese_Football_Association,0,"https://en.wikipedia.org/wiki/Zhang_Wei_(footballer,_born_March_1993)"
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Li Haowen,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Li_Haowen
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Lü Wenjun,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/L%C3%BC_Wenjun
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Shi Ke,Chinese_Football_Association,9,https://en.wikipedia.org/wiki/Shi_Ke
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Wang Shenchao,Chinese_Football_Association,8,https://en.wikipedia.org/wiki/Wang_Shenchao
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Cai Huikang,Chinese_Football_Association,22,https://en.wikipedia.org/wiki/Cai_Huikang
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Yan Junling,Chinese_Football_Association,29,https://en.wikipedia.org/wiki/Yan_Junling
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Zhang Huachen,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Zhang_Huachen
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Lin Chuangyi,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Lin_Chuangyi
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Li Shenglong,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Li_Shenglong
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Wei Zhen,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Wei_Zhen_(footballer)
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Elkeson,Brazilian_Football_Confederation,4,https://en.wikipedia.org/wiki/Elkeson
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Zhang Yi,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Zhang_Yi_(footballer)
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Hu Jinghang,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Hu_Jinghang
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Yang Shiyuan,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Yang_Shiyuan
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Lei Wenjie,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Lei_Wenjie
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Sun Le,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Sun_Le_(footballer)
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Fu Huan,Chinese_Football_Association,5,https://en.wikipedia.org/wiki/Fu_Huan
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Nie Meng,Chinese_Football_Association,0,https://en.wikipedia.org/w/index.php?title=Nie_Meng&action=edit&redlink=1
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,He Guan,Chinese_Football_Association,6,https://en.wikipedia.org/wiki/He_Guan
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Xiao Mingjie,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Xiao_Mingjie
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Huang Zhenfei,Chinese_Football_Association,0,https://en.wikipedia.org/wiki/Huang_Zhenfei
2019 Chinese Super League,2019 Shanghai SIPG F.C. season,Shi Xiaodong,Chinese_Football_Association,0,https://en.wikipedia.org/w/index.php?title=Shi_Xiaodong&action=edit&redlink=1
