League,Team,Player,Country,Appearances,URL
2019â€“20 Serie A,2019–20 S.S. Lazio season,Valon Berisha,Kosovo,20,https://en.wikipedia.org/wiki/Valon_Berisha
2019â€“20 Serie A,2019–20 S.S. Lazio season,Felipe Caicedo,Ecuador,68,https://en.wikipedia.org/wiki/Felipe_Caicedo
2019â€“20 Serie A,2019–20 S.S. Lazio season,Ciro Immobile,Italy,42,https://en.wikipedia.org/wiki/Ciro_Immobile
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Sebastiano Luperto,Italy,0,https://en.wikipedia.org/wiki/Sebastiano_Luperto
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Giovanni Di Lorenzo,Italy,Total,https://en.wikipedia.org/wiki/Giovanni_Di_Lorenzo
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Kévin Malcuit,France,0,https://en.wikipedia.org/wiki/K%C3%A9vin_Malcuit
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Nikola Maksimović,Serbia,25,https://en.wikipedia.org/wiki/Nikola_Maksimovi%C4%87
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Alex Meret,Italy,1,https://en.wikipedia.org/wiki/Alex_Meret
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Mário Rui,Portugal,11,https://en.wikipedia.org/wiki/M%C3%A1rio_Rui
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Orestis Karnezis,Greece,49,https://en.wikipedia.org/wiki/Orestis_Karnezis
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Elseid Hysaj,Albania,57,https://en.wikipedia.org/wiki/Elseid_Hysaj
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Fabián Ruiz,Spain,9,https://en.wikipedia.org/wiki/Fabi%C3%A1n_Ruiz
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Elif Elmas,North_Macedonia,0,https://en.wikipedia.org/wiki/Elif_Elmas
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,David Ospina,Colombia,105,https://en.wikipedia.org/wiki/David_Ospina
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Faouzi Ghoulam,Algeria,0,https://en.wikipedia.org/wiki/Faouzi_Ghoulam
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Allan,Brazil,10,"https://en.wikipedia.org/wiki/Allan_(footballer,_born_1991)"
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Piotr Zieliński,Poland,56,https://en.wikipedia.org/wiki/Piotr_Zieli%C5%84ski
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Kostas Manolas,Greece,0,https://en.wikipedia.org/wiki/Kostas_Manolas
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Kalidou Koulibaly,Senegal,44,https://en.wikipedia.org/wiki/Kalidou_Koulibaly
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Diego Demme,Germany,0,https://en.wikipedia.org/wiki/Diego_Demme
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Amin Younes,Germany,5,https://en.wikipedia.org/wiki/Amin_Younes
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Stanislav Lobotka,Slovakia,27,https://en.wikipedia.org/wiki/Stanislav_Lobotka
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,José Callejón,Spain,5,https://en.wikipedia.org/wiki/Jos%C3%A9_Callej%C3%B3n
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Matteo Politano,Italy,3,https://en.wikipedia.org/wiki/Matteo_Politano
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Adam Ounas,Algeria,9,https://en.wikipedia.org/wiki/Adam_Ounas
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Simone Verdi,Italy,4,https://en.wikipedia.org/wiki/Simone_Verdi
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Lorenzo Tonelli,Italy,0,https://en.wikipedia.org/wiki/Lorenzo_Tonelli
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Gianluca Gaetano,Italy,0,https://en.wikipedia.org/wiki/Gianluca_Gaetano
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Vlad Chiricheș,Romania,59,https://en.wikipedia.org/wiki/Vlad_Chiriche%C8%99
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Dries Mertens,Belgium,94,https://en.wikipedia.org/wiki/Dries_Mertens
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Arkadiusz Milik,Poland,56,https://en.wikipedia.org/wiki/Arkadiusz_Milik
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Lorenzo Insigne,Italy,38,https://en.wikipedia.org/wiki/Lorenzo_Insigne
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Fernando Llorente,Spain,24,https://en.wikipedia.org/wiki/Fernando_Llorente
2019â€“20 Serie A,2019–20 S.S.C. Napoli season,Hirving Lozano,Mexico,41,https://en.wikipedia.org/wiki/Hirving_Lozano
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Simone Iacoponi,Italy,0,https://en.wikipedia.org/wiki/Simone_Iacoponi
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Vincent Laurini,France,0,https://en.wikipedia.org/wiki/Vincent_Laurini
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Riccardo Gagliolo,Sweden,1,https://en.wikipedia.org/wiki/Riccardo_Gagliolo
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Giuseppe Pezzella,Italy,0,https://en.wikipedia.org/wiki/Giuseppe_Pezzella
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Luigi Sepe,Italy,0,https://en.wikipedia.org/wiki/Luigi_Sepe
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Alberto Grassi,Italy,0,https://en.wikipedia.org/wiki/Alberto_Grassi
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Simone Colombi,Italy,0,https://en.wikipedia.org/wiki/Simone_Colombi
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Kastriot Dermaku,Albania,5,https://en.wikipedia.org/wiki/Kastriot_Dermaku
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Antonino Barillà,Italy,0,https://en.wikipedia.org/wiki/Antonino_Barill%C3%A0
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Hernani,Brazil,0,https://en.wikipedia.org/wiki/Hernani_Azevedo_J%C3%BAnior
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Gastón Brugman,Uruguay,0,https://en.wikipedia.org/wiki/Gast%C3%B3n_Brugman
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Matteo Scozzarella,Italy,0,https://en.wikipedia.org/wiki/Matteo_Scozzarella
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Yann Karamoh,France,0,https://en.wikipedia.org/wiki/Yann_Karamoh
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Luca Siligardi,Italy,0,https://en.wikipedia.org/wiki/Luca_Siligardi
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Jasmin Kurtić,Slovenia,0,https://en.wikipedia.org/wiki/Jasmin_Kurti%C4%87
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Dejan Kulusevski,Sweden,8,https://en.wikipedia.org/wiki/Dejan_Kulusevski
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Roberto Inglese,Italy,0,https://en.wikipedia.org/wiki/Roberto_Inglese
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Juraj Kucka,Slovakia,78,https://en.wikipedia.org/wiki/Juraj_Kucka
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Gianluca Caprari,Italy,0,https://en.wikipedia.org/wiki/Gianluca_Caprari
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Matteo Darmian,Italy,36,https://en.wikipedia.org/wiki/Matteo_Darmian
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Mattia Sprocati,Italy,0,https://en.wikipedia.org/wiki/Mattia_Sprocati
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Marcello Gazzola,Italy,0,https://en.wikipedia.org/wiki/Marcello_Gazzola
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Andreas Cornelius,Denmark,27,https://en.wikipedia.org/wiki/Andreas_Cornelius
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Fabio Ceravolo,Italy,0,https://en.wikipedia.org/wiki/Fabio_Ceravolo
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Fabrizio Alastra,Italy,0,https://en.wikipedia.org/wiki/Fabrizio_Alastra
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Pepín,Equatorial_Guinea,8,"https://en.wikipedia.org/wiki/Pep%C3%ADn_(footballer,_born_1996)"
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Bruno Alves,Portugal,96,https://en.wikipedia.org/wiki/Bruno_Alves
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Luca Rigoni,Italy,0,https://en.wikipedia.org/wiki/Luca_Rigoni
2019â€“20 Serie A,2019–20 Parma Calcio 1913 season,Gervinho,Ivory_Coast,0,https://en.wikipedia.org/wiki/Gervinho
2019â€“20 Serie A,2019–20 A.S. Roma season,Mert Çetin,Turkey,0,https://en.wikipedia.org/wiki/Mert_%C3%87etin
2019â€“20 Serie A,2019–20 A.S. Roma season,Gianluca Mancini,Italy,4,https://en.wikipedia.org/wiki/Gianluca_Mancini
2019â€“20 Serie A,2019–20 A.S. Roma season,Pau López,Spain,0,https://en.wikipedia.org/wiki/Pau_L%C3%B3pez
2019â€“20 Serie A,2019–20 A.S. Roma season,Juan Jesus,Brazil,0,https://en.wikipedia.org/wiki/Juan_Jesus
2019â€“20 Serie A,2019–20 A.S. Roma season,Antonio Mirante,Italy,0,https://en.wikipedia.org/wiki/Antonio_Mirante
2019â€“20 Serie A,2019–20 A.S. Roma season,Davide Zappacosta,Italy,13,https://en.wikipedia.org/wiki/Davide_Zappacosta
2019â€“20 Serie A,2019–20 A.S. Roma season,Davide Santon,Italy,8,https://en.wikipedia.org/wiki/Davide_Santon
2019â€“20 Serie A,2019–20 A.S. Roma season,Bruno Peres,Brazil,0,https://en.wikipedia.org/wiki/Bruno_Peres
2019â€“20 Serie A,2019–20 A.S. Roma season,Federico Fazio,Argentina,10,https://en.wikipedia.org/wiki/Federico_Fazio
2019â€“20 Serie A,2019–20 A.S. Roma season,Roger Ibañez,Brazil,0,https://en.wikipedia.org/wiki/Roger_Iba%C3%B1ez
2019â€“20 Serie A,2019–20 A.S. Roma season,Gonzalo Villar,Spain,0,https://en.wikipedia.org/wiki/Gonzalo_Villar_(footballer)
2019â€“20 Serie A,2019–20 A.S. Roma season,Leonardo Spinazzola,Italy,10,https://en.wikipedia.org/wiki/Leonardo_Spinazzola
2019â€“20 Serie A,2019–20 A.S. Roma season,Aleksandar Kolarov,Serbia,94,https://en.wikipedia.org/wiki/Aleksandar_Kolarov
2019â€“20 Serie A,2019–20 A.S. Roma season,Bryan Cristante,Italy,9,https://en.wikipedia.org/wiki/Bryan_Cristante
2019â€“20 Serie A,2019–20 A.S. Roma season,Lorenzo Pellegrini,Italy,15,https://en.wikipedia.org/wiki/Lorenzo_Pellegrini
2019â€“20 Serie A,2019–20 A.S. Roma season,Chris Smalling,England,31,https://en.wikipedia.org/wiki/Chris_Smalling
2019â€“20 Serie A,2019–20 A.S. Roma season,Jordan Veretout,France,0,https://en.wikipedia.org/wiki/Jordan_Veretout
2019â€“20 Serie A,2019–20 A.S. Roma season,Alessio Riccardi,Italy,0,https://en.wikipedia.org/wiki/Alessio_Riccardi
2019â€“20 Serie A,2019–20 A.S. Roma season,Amadou Diawara,Guinea,11,https://en.wikipedia.org/wiki/Amadou_Diawara
2019â€“20 Serie A,2019–20 A.S. Roma season,Nicolò Zaniolo,Italy,7,https://en.wikipedia.org/wiki/Nicol%C3%B2_Zaniolo
2019â€“20 Serie A,2019–20 A.S. Roma season,Diego Perotti,Argentina,5,https://en.wikipedia.org/wiki/Diego_Perotti
2019â€“20 Serie A,2019–20 A.S. Roma season,Carles Pérez,Spain,0,https://en.wikipedia.org/wiki/Carles_P%C3%A9rez
2019â€“20 Serie A,2019–20 A.S. Roma season,Javier Pastore,Argentina,0,https://en.wikipedia.org/wiki/Javier_Pastore
2019â€“20 Serie A,2019–20 A.S. Roma season,Cengiz Ünder,Turkey,26,https://en.wikipedia.org/wiki/Cengiz_%C3%9Cnder
2019â€“20 Serie A,2019–20 A.S. Roma season,William Bianda,France,0,https://en.wikipedia.org/wiki/William_Bianda
2019â€“20 Serie A,2019–20 A.S. Roma season,Justin Kluivert,Netherlands,0,https://en.wikipedia.org/wiki/Justin_Kluivert
2019â€“20 Serie A,2019–20 A.S. Roma season,Patrik Schick,Czech_Republic,22,https://en.wikipedia.org/wiki/Patrik_Schick
2019â€“20 Serie A,2019–20 A.S. Roma season,Robin Olsen,Sweden,42,https://en.wikipedia.org/wiki/Robin_Olsen
2019â€“20 Serie A,2019–20 A.S. Roma season,Mirko Antonucci,Italy,0,https://en.wikipedia.org/wiki/Mirko_Antonucci
2019â€“20 Serie A,2019–20 A.S. Roma season,Nikola Kalinić,Croatia,42,https://en.wikipedia.org/wiki/Nikola_Kalini%C4%87
2019â€“20 Serie A,2019–20 A.S. Roma season,Alessandro Florenzi (Captain),Italy,40,https://en.wikipedia.org/wiki/Alessandro_Florenzi
2019â€“20 Serie A,2019–20 A.S. Roma season,Henrikh Mkhitaryan,Armenia,88,https://en.wikipedia.org/wiki/Henrikh_Mkhitaryan
2019â€“20 Serie A,2019–20 A.S. Roma season,Edin Džeko,Bosnia_and_Herzegovina,112,https://en.wikipedia.org/wiki/Edin_D%C5%BEeko
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Lorenzo Avogadri,Italy,0,https://en.wikipedia.org/w/index.php?title=Lorenzo_Avogadri&action=edit&redlink=1
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Tommaso Augello,Italy,0,https://en.wikipedia.org/wiki/Tommaso_Augello
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Fabio Depaoli,Italy,0,https://en.wikipedia.org/wiki/Fabio_Depaoli
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Julian Chabot,Germany,0,https://en.wikipedia.org/wiki/Julian_Chabot
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Wladimiro Falcone,Italy,0,https://en.wikipedia.org/wiki/Wladimiro_Falcone
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Omar Colley,The_Gambia,0,https://en.wikipedia.org/wiki/Omar_Colley
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Lorenzo Tonelli,Italy,0,https://en.wikipedia.org/wiki/Lorenzo_Tonelli
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Andrea Seculin,Italy,0,https://en.wikipedia.org/wiki/Andrea_Seculin
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Emil Audero,Italy,0,https://en.wikipedia.org/wiki/Emil_Audero
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Bartosz Bereszyński,Poland,23,https://en.wikipedia.org/wiki/Bartosz_Bereszy%C5%84ski
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Nicola Murru,Italy,0,https://en.wikipedia.org/wiki/Nicola_Murru
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Alex Ferrari,Italy,0,https://en.wikipedia.org/wiki/Alex_Ferrari_(footballer)
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Gonzalo Maroni,Argentina,0,https://en.wikipedia.org/wiki/Gonzalo_Maroni
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Karol Linetty,Poland,27,https://en.wikipedia.org/wiki/Karol_Linetty
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Mehdi Léris,France,0,https://en.wikipedia.org/wiki/Mehdi_L%C3%A9ris
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Ronaldo Vieira,England,0,"https://en.wikipedia.org/wiki/Ronaldo_Vieira_(footballer,_born_1998)"
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Morten Thorsby,Norway,0,https://en.wikipedia.org/wiki/Morten_Thorsby
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Albin Ekdal,Sweden,54,https://en.wikipedia.org/wiki/Albin_Ekdal
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Jakub Jankto,Czech_Republic,30,https://en.wikipedia.org/wiki/Jakub_Jankto
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Édgar Barreto,Paraguay,Total,https://en.wikipedia.org/wiki/%C3%89dgar_Barreto
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Antonino La Gumina,Italy,0,https://en.wikipedia.org/wiki/Antonino_La_Gumina
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Federico Bonazzoli,Italy,0,https://en.wikipedia.org/wiki/Federico_Bonazzoli
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Jacopo Sala,Italy,0,https://en.wikipedia.org/wiki/Jacopo_Sala
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Andrea Bertolacci,Italy,Total,https://en.wikipedia.org/wiki/Andrea_Bertolacci
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Emiliano Rigoni,Argentina,Total,https://en.wikipedia.org/wiki/Emiliano_Rigoni
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Vasco Regini,Italy,0,https://en.wikipedia.org/wiki/Vasco_Regini
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Gastón Ramírez,Uruguay,43,https://en.wikipedia.org/wiki/Gast%C3%B3n_Ram%C3%ADrez
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Gianluca Caprari,Italy,0,https://en.wikipedia.org/wiki/Gianluca_Caprari
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Manolo Gabbiadini,Italy,11,https://en.wikipedia.org/wiki/Manolo_Gabbiadini
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Jeison Murillo,Colombia,Total,https://en.wikipedia.org/wiki/Jeison_Murillo
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Fabio Quagliarella,Italy,28,https://en.wikipedia.org/wiki/Fabio_Quagliarella
2019â€“20 Serie A,2019–20 U.C. Sampdoria season,Maya Yoshida,Japan,104,https://en.wikipedia.org/wiki/Maya_Yoshida
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Gianluca Pegolo,Italy,0,https://en.wikipedia.org/wiki/Gianluca_Pegolo
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Stefano Turati,Italy,0,https://en.wikipedia.org/wiki/Stefano_Turati
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Mert Müldür,Turkey,3,https://en.wikipedia.org/wiki/Mert_M%C3%BCld%C3%BCr
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Filippo Romagna,Italy,0,https://en.wikipedia.org/wiki/Filippo_Romagna
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Rogério,Brazil,0,https://en.wikipedia.org/wiki/Rog%C3%A9rio_Oliveira_da_Silva
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Gian Marco Ferrari,Italy,0,https://en.wikipedia.org/wiki/Gian_Marco_Ferrari
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Marlon,Brazil,0,https://en.wikipedia.org/wiki/Marlon_Santos
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Federico Peluso,Italy,3,https://en.wikipedia.org/wiki/Federico_Peluso
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Andrea Consigli,Italy,0,https://en.wikipedia.org/wiki/Andrea_Consigli
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Giangiacomo Magnani,Italy,0,https://en.wikipedia.org/wiki/Giangiacomo_Magnani
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Jeremy Toljan,Germany,0,https://en.wikipedia.org/wiki/Jeremy_Toljan
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Alessandro Tripaldelli,Italy,0,https://en.wikipedia.org/wiki/Alessandro_Tripaldelli
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Leonardo Fontanesi,Italy,0,https://en.wikipedia.org/wiki/Leonardo_Fontanesi
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Vlad Chiricheș,Romania,59,https://en.wikipedia.org/wiki/Vlad_Chiriche%C8%99
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Giorgos Kyriakopoulos,Greece,0,https://en.wikipedia.org/wiki/Giorgos_Kyriakopoulos
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Francesco Magnanelli,Italy,0,https://en.wikipedia.org/wiki/Francesco_Magnanelli
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Hamed Junior Traorè,Ivory_Coast,0,https://en.wikipedia.org/wiki/Hamed_Junior_Traor%C3%A8
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Mehdi Bourabia,Morocco,0,https://en.wikipedia.org/wiki/Mehdi_Bourabia
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Giacomo Raspadori,Italy,0,https://en.wikipedia.org/wiki/Giacomo_Raspadori
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Filip Đuričić,Serbia,Total,https://en.wikipedia.org/wiki/Filip_%C4%90uri%C4%8Di%C4%87
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Pedro Obiang,Equatorial_Guinea,9,https://en.wikipedia.org/wiki/Pedro_Obiang
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Manuel Locatelli,Italy,6,https://en.wikipedia.org/wiki/Manuel_Locatelli
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Francesco Caputo,Italy,2,https://en.wikipedia.org/wiki/Francesco_Caputo
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Grégoire Defrel,France,0,https://en.wikipedia.org/wiki/Gr%C3%A9goire_Defrel
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Edoardo Goldaniga,Italy,0,https://en.wikipedia.org/wiki/Edoardo_Goldaniga
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Jérémie Boga,Ivory_Coast,1,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Boga
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Alfred Duncan,Ghana,0,https://en.wikipedia.org/wiki/Alfred_Duncan
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Andrew Gravillon,France,0,https://en.wikipedia.org/wiki/Andrew_Gravillon
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Luca Mazzitelli,Italy,0,https://en.wikipedia.org/wiki/Luca_Mazzitelli
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Cristian Dell'Orco,Italy,0,https://en.wikipedia.org/wiki/Cristian_Dell%27Orco
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Aristidi Kolaj,Albania,0,https://en.wikipedia.org/wiki/Aristidi_Kolaj
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Enrico Brignola,Italy,0,https://en.wikipedia.org/wiki/Enrico_Brignola
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Domenico Berardi,Italy,Total,https://en.wikipedia.org/wiki/Domenico_Berardi
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Alessandro Matri,Italy,7,https://en.wikipedia.org/wiki/Alessandro_Matri
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Marcello Trotta,Italy,0,https://en.wikipedia.org/wiki/Marcello_Trotta
2019â€“20 Serie A,2019–20 U.S. Sassuolo Calcio season,Kevin-Prince Boateng,Ghana,15,https://en.wikipedia.org/wiki/Kevin-Prince_Boateng
2019â€“20 Serie A,2019–20 S.P.A.L. season,Demba Thiam,Senegal,0,https://en.wikipedia.org/wiki/Demba_Thiam
2019â€“20 Serie A,2019–20 S.P.A.L. season,Arkadiusz Reca,Poland,0,https://en.wikipedia.org/wiki/Arkadiusz_Reca
2019â€“20 Serie A,2019–20 S.P.A.L. season,Lorenzo Dickmann,Italy,0,https://en.wikipedia.org/wiki/Lorenzo_Dickmann
2019â€“20 Serie A,2019–20 S.P.A.L. season,Francesco Vicari,Italy,0,https://en.wikipedia.org/wiki/Francesco_Vicari
2019â€“20 Serie A,2019–20 S.P.A.L. season,Karlo Letica,Croatia,0,https://en.wikipedia.org/wiki/Karlo_Letica
2019â€“20 Serie A,2019–20 S.P.A.L. season,Igor,Brazil,0,https://en.wikipedia.org/wiki/Igor_Julio_dos_Santos_de_Paulo
2019â€“20 Serie A,2019–20 S.P.A.L. season,Jacopo Sala,Italy,0,https://en.wikipedia.org/wiki/Jacopo_Sala
2019â€“20 Serie A,2019–20 S.P.A.L. season,Felipe,Brazil,0,"https://en.wikipedia.org/wiki/Felipe_(footballer,_born_July_1984)"
2019â€“20 Serie A,2019–20 S.P.A.L. season,Thiago Cionek,Poland,21,https://en.wikipedia.org/wiki/Thiago_Cionek
2019â€“20 Serie A,2019–20 S.P.A.L. season,Simone Missiroli,Italy,0,https://en.wikipedia.org/wiki/Simone_Missiroli
2019â€“20 Serie A,2019–20 S.P.A.L. season,Mirko Valdifiori,Italy,1,https://en.wikipedia.org/wiki/Mirko_Valdifiori
2019â€“20 Serie A,2019–20 S.P.A.L. season,Alessandro Murgia,Italy,0,https://en.wikipedia.org/wiki/Alessandro_Murgia
2019â€“20 Serie A,2019–20 S.P.A.L. season,Nenad Tomović,Serbia,22,https://en.wikipedia.org/wiki/Nenad_Tomovi%C4%87
2019â€“20 Serie A,2019–20 S.P.A.L. season,Espeto,Brazil,0,https://en.wikipedia.org/wiki/Espeto
2019â€“20 Serie A,2019–20 S.P.A.L. season,Mattia Valoti,Italy,0,https://en.wikipedia.org/wiki/Mattia_Valoti
2019â€“20 Serie A,2019–20 S.P.A.L. season,Gabriele Moncini,Italy,0,https://en.wikipedia.org/wiki/Gabriele_Moncini
2019â€“20 Serie A,2019–20 S.P.A.L. season,Etrit Berisha,Albania,57,https://en.wikipedia.org/wiki/Etrit_Berisha
2019â€“20 Serie A,2019–20 S.P.A.L. season,Mohamed Fares,Algeria,10,https://en.wikipedia.org/wiki/Mohamed_Fares
2019â€“20 Serie A,2019–20 S.P.A.L. season,Marco D'Alessandro,Italy,0,https://en.wikipedia.org/wiki/Marco_D%27Alessandro
2019â€“20 Serie A,2019–20 S.P.A.L. season,Jasmin Kurtić,Slovenia,0,https://en.wikipedia.org/wiki/Jasmin_Kurti%C4%87
2019â€“20 Serie A,2019–20 S.P.A.L. season,Federico Di Francesco,Italy,0,https://en.wikipedia.org/wiki/Federico_Di_Francesco
2019â€“20 Serie A,2019–20 S.P.A.L. season,Andrea Petagna,Italy,1,https://en.wikipedia.org/wiki/Andrea_Petagna
2019â€“20 Serie A,2019–20 S.P.A.L. season,Marko Janković,Montenegro,21,"https://en.wikipedia.org/wiki/Marko_Jankovi%C4%87_(footballer,_born_1995)"
2019â€“20 Serie A,2019–20 S.P.A.L. season,Sergio Floccari,Italy,0,https://en.wikipedia.org/wiki/Sergio_Floccari
2019â€“20 Serie A,2019–20 S.P.A.L. season,Alberto Paloschi,Italy,0,https://en.wikipedia.org/wiki/Alberto_Paloschi
2019â€“20 Serie A,2019–20 Torino F.C. season,Wilfried Singo,Ivory_Coast,0,https://en.wikipedia.org/wiki/Wilfried_Singo
